26 26
0.00287923830114546	0.0164057681780069	0.0340380710835776	0.0393218718167266	0.00421664622442121	0.0119535164126978	0.0218454843426259	0.00469478688092912	0.0395297590586866	0.00203729497120762	0.0253691730938472	0.0820011225911066	0.0391001254253026	0.213566028452834	0.00131661919907975	0.0169947820302268	0.000869661628865837	0.122251557421921	0.0789659688584912	0.132472680151619	0.0142437408616233	0.0387882945623627	0.0147599941791572	0.000855802479401839	0.0404028854749184	0.00111912631921779	
0.0762297734627832	0.0066504854368932	0.000307443365695793	0.0026537216828479	0.335291262135922	0.000258899676375405	0.000194174757281553	0.00199029126213592	0.0386084142394822	0.00401294498381877	0.000145631067961165	0.0941747572815534	0.00111650485436893	0.000242718446601942	0.0911650485436893	0.000161812297734628	3.23624595469256e-05	0.0934304207119741	0.0103398058252427	0.00776699029126214	0.153462783171521	4.85436893203884e-05	0.00114886731391586	0	0.0805663430420712	0	
0.122910051103447	0.00349415554113884	0.00900285678514927	0.00468922502589317	0.193453295546374	0.000284540353512935	0.000147960983826726	0.183300895733033	0.0433411866470903	5.6908070702587e-05	0.0585584047529621	0.0420323010209308	0.000443882951480179	0.000125197755545691	0.203753656343543	0.000500791022182766	0.00144546499584571	0.0342131321063953	0.00132026724030002	0.052309898589818	0.0323465473873505	0.00256086318161642	0.000546317478744836	1.13816141405174e-05	0.009150817768976	0	
0.08856422565808	0.0343757123892025	0.0225081463800571	0.0209056897268448	0.122162176659113	0.0258940903544178	0.0174526973569522	0.0386534000241374	0.110609738108967	0.00190417443310582	0.00535046196344522	0.0271948292277366	0.0400815308489668	0.0217907285478658	0.101960495085353	0.0144154050393574	0.00154881793678677	0.0308154425864589	0.0854598849449533	0.0827444249259115	0.0264103630000134	0.00547114907540263	0.0412012390543494	0	0.0324983573143095	2.6819358212758e-05	
0.0957884545564565	0.0196704631534596	0.0298922909354956	0.0467120272880893	0.0486349231962205	0.0238860426443629	0.0134020017839454	0.0238434610333436	0.0395179761632624	0.00139622861394615	0.00642758212648083	0.0513825576756716	0.0400043029838504	0.0993227282710521	0.0234714322212809	0.0204750314879808	0.00215373306260393	0.138345413064038	0.105532920067593	0.0835809790184715	0.00793362647410814	0.0149326986432154	0.0323127193513252	0.00940829489782655	0.0217524798185575	0.000219631467362316	
0.124019815289637	0.00983296407856414	0.00876254014089766	0.00755520151352966	0.0934256055363322	0.0571183191854821	0.00733115929401807	0.027494959050061	0.0927285852978517	0.00229020935500734	0.00184212491598417	0.0346767568644047	0.0254785790744567	0.00703243633466929	0.227303278484479	0.0068457344850763	0.000522765178860372	0.0794478603968037	0.0218939035622713	0.0902267805133056	0.030930273082572	0.00231510293495308	0.0180727390406014	0	0.0227776256503448	7.4680739837196e-05	
0.0885542168674699	0.0161915956508963	0.00733176608874522	0.0152218630620041	0.151910079341757	0.0104319717895974	0.0122392007052601	0.158081104907435	0.0655891860123421	0.00263003232441963	0.00179253599764913	0.0443873053188363	0.0156038789303556	0.0208786364972083	0.148133999412283	0.00711137231854246	0.000734645900675874	0.0878636497208346	0.0425653834851602	0.0377314134587129	0.0419042021745519	0.00105789009697326	0.0151777843079636	0	0.00686159271231267	1.46929180135175e-05	
0.204230769230769	0.00620033812341505	0.00547337278106509	0.006927303465765	0.35341504649197	0.00489433643279797	0.00245139475908707	0.00979289940828402	0.148089602704987	0.000376162299239222	0.000900253592561285	0.00377007607776839	0.010156382079459	0.00647083685545224	0.108343195266272	0.00415469146238377	0.000270498732037194	0.0109044801352494	0.0116314454775993	0.0457861369399831	0.0151310228233305	0.000621301775147929	0.00738799661876585	0	0.0326077768385461	1.26796280642434e-05	
0.032304534869953	0.0107984370683191	0.045044796147926	0.0347357619291945	0.0413071792240597	0.0274105063740774	0.0284721948139085	0.0100603859967636	0.00276275802186526	8.68295378300509e-05	0.0124166239096973	0.0706358290247464	0.0441686071752773	0.213288866085172	0.0392745786794017	0.0115128073568299	0.000390732920235229	0.0482732762363342	0.153850100643328	0.123388720053676	0.0101906303035087	0.0222520424675376	0.0125389746220942	0.00178395232269014	0.000260488613490153	0.00279038560208391	
0.100357668840732	0	0	0	0.288449400378708	0	0	0	0.00273511466442247	0	0	0	0	0	0.295181990321902	0	0	0	0	0	0.313275825794235	0	0	0	0	0	
